name,label,parent_id
123945,Agarwadi,109652
928338,Agarwal Mandi Tatiri,57155
180947,Agarwayangani SC,118485
985628,Agaryala SC,569207
141237,Agashi,109555
866968,Agaulapur SC,160143
359243,Agauna Bujurg,540848
123848,Agawan TR,108867
878780,Agaya,693305
354697,Agaya Bujurg,649361
257261,Agaya Khurd,329327
95567,Agehra,171897
71011,Aggapur,381544
217469,Aghai SC,120385
450633,Aghaila SC,820991
333705,Aghyana SC,311456
792151,Agiyauna (SC),558440
844543,Agota,357627
888032,Agrahunda,994678
839676,Agrai,652861
810869,Agras PHC,789431
55326,Agras SC,789431
646516,Agraura Dubaha,100747
484285,Agri,762477
372739,Agrola,954861
868790,Agrola Kalan SC,198376
588252,Agwal,188588
613286,Agwanpur,959716
718821,Agwanpur SC,659807
901517,Agya SUB Center,603134
803900,Ahalad Markary,649432
466931,Ahalade SC,777208
398332,Ahaladpur,671558
461359,Ahamadpur SC,792812
616361,Ahamadshahpur Padra,57155
957055,Aharai SC,554551
267201,Aharak,576711
477370,Aharoli,694832
51517,Ahata,100823
633058,Ahda SC,504180
450581,Ahera,57155
188886,Aherchincholi SC,122888
154904,Aheri SC,111954
91346,Aheripur PHC SC,908718
288120,Aheripur SC,908718
164831,Aherwadi SC,114410
501637,Ahesha,374329
722161,Ahibaranpur SC,281459
324329,Ahikaura SC,219164
10061,Ahimane SC,982058
376966,Ahimanpur,747789
16913,Ahirai (Bakseda),861810
637530,Ahirai-1,861810
890215,Ahiran,278722
510551,Ahiraula Main,807178
461041,Ahirauli,649361
741199,Ahirauli,222516
866176,Ahirauli,8703
407542,Ahirauli,278722
26805,Ahirauli,822777
778700,Ahirauli,988453
804526,Ahirauli,723433
825494,Ahirauli AAM,901003
44583,Ahirauli Lala,633158
522922,Ahirauli NEW,901003
443033,Ahirauli Ranimau,268677
717777,Ahirauli SC,744632
971454,Ahiraura,658298
47870,Ahirbudawa (SC),206591
648154,Ahirgaun SC,816359
713790,Ahiri SC,924936
977717,Ahiri SC,159653
710386,Ahirola SC,717298
46679,Ahirori SC,924936
864002,Ahirwa SC,27902
167491,Ahirwadi SC,118903
81334,Ahirwara SC,822783
294390,Ahladpur Karar SC,87371
451045,Ahladpur SC,712677
742415,Ahmad Ganj Tihar,596491
254079,Ahmad Nagar Badhla,959716
43213,Ahmad PUR,399723
319969,Ahmadnagar,866219
813470,Ahmadnagar Tharesa,707333
537934,Ahmadpur,399723
23870,Ahmadpur Annadpur SC,623915
735648,Ahmadpur SC,525521
653584,Ahmadpur SC,624020
24824,Ahmadpur SC,261654
496336,Ahmadpuri URF Amanpuri,959716
106316,Ahmamau (SC),100557
392569,Ahrola,289541
286793,Ahrora,962965
318913,Ahuri SC,566243
203253,Ahurli,124538
526303,Aichamau SC,313960
257938,Aidalpur,255590
812928,Aigwan SC,907282
17307,Aihar,95412
438346,Ailakh,371714
952929,Ailanpur,626757
933067,Ailara SC,247988
82165,Ailha SC,839911
273276,Aili Persauli,886159
515542,Ailiha,100738
631289,Ailiya SC,177828
606219,Ailum SC,418720
21357,Aimi Alapur,747495
815319,Ainachh S C,820441
163186,Ainapur,119803
990480,Ainch SC,691414
785628,Ainchna SC,255590
448184,Aincholi,707333
447253,Ainchwara,994678
493223,Aindhi SC,701498
678180,Aindhi SC,159404
166998,Aini SC NO 4,117758
279972,Ainjara,707333
301129,Ainko SC,259240
546870,Ainpur SC,452697
190727,Ainpur SC,118859
143448,Ainwadi SC,111436
493414,Aipura,301656
379873,Aira Bhadiyar,171897
714337,Airakala,363477
703776,Airakhurd,363477
453367,Airayan Mashayak,394341
757488,Airayan Sadat,394341
686461,Aireedeeh SC,610117
106742,Airya,100747
145308,Aitavde Budruk SC,111940
730829,Aithu HWC,232562
439859,Aiti,942697
498214,Ajabpur SC,611762
694192,Ajad Nagr,171897
684130,Ajampur Gadhwa (SC),600932
323014,Ajampur S C,40243
211885,Ajande BK SC,127023
190912,Ajande SC,118859
129770,Ajangaon SC,109341
192872,Ajani SC Khatgaon PHC Biloli,123838
526194,Ajanpur SC,535012
195730,Ajansara SC,119565
161886,Ajansond SC,114213
161957,Ajansonda BK  Health SUB Center,116443
136117,Ajantha SC,109862
896024,Ajarauli,350513
346924,Ajarauli(SC),725162
681462,Ajaypur SC,369598
459356,Ajeetapur,259240
546919,Ajeetnagar,361781
872291,Ajeetpur SC,555110
891289,Ajehra,174857
267905,Ajgaiba Jungal,516428
821210,Ajgain HWC,285851
322160,Ajgara SC,143508
472871,Ajgra Raniganj SC,35245
535713,Ajgra SC,691394
312535,Ajhai SC,569207
659979,Ajhui SC,263904
716981,Ajijpur SC,313388
137296,Ajispur SC,112515
864805,Ajit Ganj SC,609970
143045,Ajivili SC,110508
101288,Ajiwali,100450
425990,Ajmaindher SC,201814
37331,Ajmatpur,174474
601045,Ajmeri Badshahpur,724857
165767,Ajnale,113069
482669,Ajnokh SC,691414
44956,Ajorpur Hanumanganj,71935
586534,Ajosi S C,989230
167431,Ajoti SC,114211
294060,Ajrada 1st,777063
487155,Ajrada 2nd,777063
550820,Ajuha PHC Center,298181
909609,Ajuha SUB Center,298181
604229,Akabar Nagar Paliya,52080
39704,Akabarpur Sadat,832618
646602,Akabarpura,464207
723337,Akalpur SC,167928
82046,Akalpur SUB Centre,447195
401056,Akalsiya SC,349158
398429,Akampur,658298
178294,Akani SC,122165
629893,Akapur URF Fushgarh  SC,762456
126214,Akasapur SC,109314
414379,Akauli SC,657709
996338,Akauna,950869
686153,Akauna Khurd,452890
678948,Akauna SC Suratganj,94860
697650,Akauna SUB Center,328877
98169,Akaundha,478860
444117,Akaura,747495
